"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 04 01:38:22 GMT 2024","Fri Oct 04 01:38:22 GMT 2024","159","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_03 Verify presence of First name label and the required asterisk"," Verify presence of First name label and the required asterisk "
"passed","Fri Oct 04 01:55:47 GMT 2024","Fri Oct 04 01:55:47 GMT 2024","71","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.09 Verify Password field is present","Check if the password input field is present"
"passed","Fri Oct 04 01:48:27 GMT 2024","Fri Oct 04 01:48:28 GMT 2024","643","tests","test_main_page","TestMainPage","","","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","This test checks if section 2 in the Promo Block is present in the DOM tree on the main page"
"passed","Fri Oct 04 01:47:21 GMT 2024","Fri Oct 04 01:47:21 GMT 2024","632","tests","test_main_page","TestMainPage","","","TC 13.01.16 - Check correctness of the image in block 1 'home-pants' in the Promo Block","This test checks if the image in section 2 block 1 'home-pants' is correct"
"passed","Fri Oct 04 01:43:22 GMT 2024","Fri Oct 04 01:43:25 GMT 2024","2166","tests","test_header","TestHeader","","","TC 01.03.16 correctness of the ""Men"" section link","Check the 'Men' section click redirects to the Men page and the 'Men' header is displayed"
"passed","Fri Oct 04 01:48:19 GMT 2024","Fri Oct 04 01:48:20 GMT 2024","623","tests","test_main_page","TestMainPage","","","TC 13.01.39 - Check the display of the text in block 5 'home-eco' in the Promo Block","This test checks if the info block text in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page"
"passed","Fri Oct 04 01:50:01 GMT 2024","Fri Oct 04 01:50:01 GMT 2024","782","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.01 Verify the 'Men' header is displayed","Verify that the header 'Men' is displayed"
"passed","Fri Oct 04 01:49:10 GMT 2024","Fri Oct 04 01:49:12 GMT 2024","1817","tests","test_main_page","TestMainPage","","","TC 13.02.06 - Check the link in section 2 block 5 'home-eco' in the Promo Block leads to the correct page","Check that link in section 2 block 5 'home-eco' is correct"
"skipped","Fri Oct 04 01:50:01 GMT 2024","Fri Oct 04 01:50:01 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.34 Verify the visibility of the image in the 'Luma hoodies' promo block.","Verify that the image in the block 'Luma hoodies' is displayed on the Men page"
"passed","Fri Oct 04 01:48:39 GMT 2024","Fri Oct 04 01:48:40 GMT 2024","750","tests","test_main_page","TestMainPage","","","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","This test checks if section 1 in Promo Block under header is clickable"
"broken","Fri Oct 04 01:44:29 GMT 2024","Fri Oct 04 01:44:37 GMT 2024","7850","tests","test_header","TestHeader","","","TC 01.01.10 functionality of the ""My account"" section in the dropdown list","Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Account' redirects to the account page with the header 'My Account' displayed"
"passed","Fri Oct 04 01:52:17 GMT 2024","Fri Oct 04 01:52:18 GMT 2024","790","tests","test_sale","TestSalePage","","","TC 10.03.03, 10.03.05 - Verify 2 links in Gear Deals open the correct pages","Check that two links in Gear Deals section lead to the correct pages after click"
"skipped","Fri Oct 04 01:40:41 GMT 2024","Fri Oct 04 01:40:41 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.32 - Check text of Write for us link on each page specified in DATA_1","Checks if text of Write for us link is correct on each page in DATA_1"
