"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 02:03:58 GMT 2024","Thu Oct 10 02:03:58 GMT 2024","298","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.18 Verify Email field for correct email format","Check error message for incorrect email format in email field"
"passed","Thu Oct 10 01:43:31 GMT 2024","Thu Oct 10 01:43:37 GMT 2024","6045","tests","test_header","TestHeader","","","TC 01.01.05 correctness of the ""Sign In"" link","Check 'Sign In' link click redirects to the login page and the ""Customer Login"" header is displayed"
"passed","Thu Oct 10 01:41:16 GMT 2024","Thu Oct 10 01:41:18 GMT 2024","1850","tests","test_footer","TestFooter","","","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","Checks if Copyright section is present in the DOM tree on each page specified in DATA_1"
"broken","Thu Oct 10 01:45:49 GMT 2024","Thu Oct 10 01:46:04 GMT 2024","14814","tests","test_header","TestHeader","","","TC 01.01.07 absence of the ""Sign In"" link display","Check the 'Sign In' link is not displayed if the user is authorized"
"passed","Thu Oct 10 01:43:04 GMT 2024","Thu Oct 10 01:43:05 GMT 2024","1884","tests","test_gear","TestGearPage","","","test_tc_11_01_04","Check that fitness_equipment is displayed and enabled"
"passed","Thu Oct 10 02:03:31 GMT 2024","Thu Oct 10 02:03:32 GMT 2024","283","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.11 Verify Password field is appropriately labeled","Check if Password field is appropriately labeled "
"passed","Thu Oct 10 01:44:41 GMT 2024","Thu Oct 10 01:44:44 GMT 2024","3251","tests","test_header","TestHeader","","","TC 01.03.27 visible and interactive the link ""Gear""","Verify the link 'Gear' is visible and interactive"
"passed","Thu Oct 10 01:42:56 GMT 2024","Thu Oct 10 01:42:58 GMT 2024","1896","tests","test_gear","TestGearPage","","","test_tc_11_01_02","Check that Bags is displayed and enabled"
"passed","Thu Oct 10 01:37:13 GMT 2024","Thu Oct 10 01:37:13 GMT 2024","225","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_01 Verify Create An Account Page h1 Header"," Verify that the Create An Account page heading is present. "
"broken","Thu Oct 10 01:42:10 GMT 2024","Thu Oct 10 01:42:14 GMT 2024","3478","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
"passed","Thu Oct 10 02:16:36 GMT 2024","Thu Oct 10 02:16:36 GMT 2024","62","tests","test_training","TestMainPage","","","TC 16.01.03 Verify Sidebar title Video Download is visible and contains text 'Video Download'","Check Sidebar Video Download title has correct text and is visible"
"skipped","Thu Oct 10 01:42:44 GMT 2024","Thu Oct 10 01:42:44 GMT 2024","0","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.12 Verify FYP captcha field highlighting on click","
        Check the captcha field is activated with a cursor and gets highlighted when clicked
        "
"passed","Thu Oct 10 01:58:26 GMT 2024","Thu Oct 10 01:58:26 GMT 2024","224","tests","test_sale","TestSalePage","","","TC 10.04.04 - Verify that the Men's Deals contains an image","Check img existence of Men's Deals section"
"skipped","Thu Oct 10 01:41:41 GMT 2024","Thu Oct 10 01:41:41 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","Check that Search Terms link in footer is correct"
"passed","Thu Oct 10 01:40:58 GMT 2024","Thu Oct 10 01:41:01 GMT 2024","3291","tests","test_footer","TestFooter","","","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","Checks if Orders and Returns link is visible on each page in DATA_1"
"passed","Thu Oct 10 01:54:05 GMT 2024","Thu Oct 10 01:54:07 GMT 2024","2023","tests","test_men","TestMenPage","","","TC 14.03.01 Verify the 'TOPS' subhead is displayed","Verify that the subhead 'TOPS' is displayed"
"skipped","Thu Oct 10 01:54:59 GMT 2024","Thu Oct 10 01:54:59 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.13 Verify that the 'Shop Tees' text in the 'Save up to $24!' promo block is visible.","Verify that text-3 in 'Save up to $24!' block correctly displayed"
"skipped","Thu Oct 10 02:16:49 GMT 2024","Thu Oct 10 02:16:49 GMT 2024","0","tests","test_training","TestMainPage","","","TC 16.02.02 - Check the display of block 1 main","This test checks block-promo training-main is displayed"
"passed","Thu Oct 10 01:49:07 GMT 2024","Thu Oct 10 01:49:10 GMT 2024","2826","tests","test_main_page","TestMainPage","","","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_compare]","This test check the cursor change when hovering over the cart buttons"
"passed","Thu Oct 10 01:52:54 GMT 2024","Thu Oct 10 01:52:56 GMT 2024","2349","tests","test_main_page","TestMainPage","","","TC 13.01.54 - Check if block 5 'home-eco' in section 2 is clickablein the Promo Block on the main page","This test checks if block 5 'home-eco' in section 2 in Promo Block under header is clickable"
"passed","Thu Oct 10 01:39:38 GMT 2024","Thu Oct 10 01:39:40 GMT 2024","2394","tests","test_footer","TestFooter","","","TC 02.01.04 - Check display of Search Terms link on each page specified in DATA_1","Checks if Search Terms link is visible on each page in DATA_1"
