"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 21 01:21:16 GMT 2023","Sat Oct 21 01:21:17 GMT 2023","1132","tests","test_main_page","TestMainPage","","","TC 13.01.32 - Check the display of the info block in block 4 'home-performance' in the Promo Block","This test checks if info block in section 2 block 4 'home-performance' is displayed in the Promo Block
            under header on the Main Page"
"passed","Sat Oct 21 01:26:54 GMT 2023","Sat Oct 21 01:26:56 GMT 2023","1120","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"passed","Sat Oct 21 01:11:34 GMT 2023","Sat Oct 21 01:11:35 GMT 2023","1054","tests","test_footer","TestFooter","","","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","Checks if Copyright text is present in the DOM tree on each page specified in DATA_1"
"passed","Sat Oct 21 01:09:15 GMT 2023","Sat Oct 21 01:09:16 GMT 2023","693","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_02_09_13 Verify presence of strong password strength hint"," Verify presence of Password Strength hint and warning color of weak password "
"passed","Sat Oct 21 01:27:26 GMT 2023","Sat Oct 21 01:27:26 GMT 2023","186","tests","test_sale","TestSalePage","","","TC 10.04.07 - Verify that the Gear Deals contains an image","Check img existence of Gear Deals section"
"passed","Sat Oct 21 01:13:22 GMT 2023","Sat Oct 21 01:13:23 GMT 2023","295","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.05 Verify FYP Email field is appropriately labeled","Check if Email field is appropriately labeled "
"passed","Sat Oct 21 01:18:59 GMT 2023","Sat Oct 21 01:19:01 GMT 2023","2124","tests","test_header","TestHeader","","","TC 01.03.11 display and interactivity of the ""Bottoms"" section of the ""Women"" section","Check the 'Bottoms' subsection in 'Women' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed"
"passed","Sat Oct 21 01:23:24 GMT 2023","Sat Oct 21 01:23:25 GMT 2023","1830","tests","test_men","TestMenPage","","","TC 14.04.04 Verify the link 'Shorts' is visible and clickable.","Verify that the link 'Shorts' is displayed and clickable"
"passed","Sat Oct 21 01:11:27 GMT 2023","Sat Oct 21 01:11:28 GMT 2023","1007","tests","test_footer","TestFooter","","","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","Checks if Copyright section is present in the DOM tree on each page specified in DATA_1"
"passed","Sat Oct 21 01:30:37 GMT 2023","Sat Oct 21 01:30:42 GMT 2023","4509","tests","test_shopping_cart","TestShoppingCartFull","","","TC 07.02.28 Verify that the price in list of items in the Shopping Cart is displayed correct","Check that the price in list of items in the Shopping Cart
        contains item with correct price which was added from More Choices"
"passed","Sat Oct 21 01:09:46 GMT 2023","Sat Oct 21 01:09:47 GMT 2023","1135","tests","test_footer","TestFooter","","","TC 02.01.05 - Check if Search Terms link is clickable on each page specified in DATA_1","This test checks if Search Terms link is clickable on each page specified in DATA_1"
