"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 01:43:38 GMT 2024","Wed Oct 23 01:43:42 GMT 2024","4365","tests","test_gear","TestGearPage","","","test_TC_11_01_03","Check that bags link is correct"
"skipped","Wed Oct 23 02:08:17 GMT 2024","Wed Oct 23 02:08:17 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.22 Verify the visibility of the image in the 'Luma shorts' promo block.","Verify that the image in the block 'Luma shorts' is displayed on the Men page"
"passed","Wed Oct 23 01:43:06 GMT 2024","Wed Oct 23 01:43:06 GMT 2024","64","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.03 Verify FYP Email field is present","Check if the Email input field is present"
"passed","Wed Oct 23 02:00:24 GMT 2024","Wed Oct 23 02:00:27 GMT 2024","3254","tests","test_main_page","TestMainPage","","","TC 06.01.02 - verify the card is interactive on hover","This test checks that the card is interactive"
"passed","Wed Oct 23 02:05:41 GMT 2024","Wed Oct 23 02:05:46 GMT 2024","5597","tests","test_main_page","TestMainPage","","","TC 13.02.03 - Check the link in section 2 block 2 'home-t-shirts' in the Promo Block leads to the correct page","Check that link in section 2 block 2 'home-t-shirts' is correct"
"passed","Wed Oct 23 01:55:03 GMT 2024","Wed Oct 23 01:55:06 GMT 2024","2704","tests","test_header","TestHeader","","","TC 01.03.01 visible and interactive the link ""What is New""","Verify the link 'What's new' is visible and interactive"
"broken","Wed Oct 23 01:58:19 GMT 2024","Wed Oct 23 01:58:40 GMT 2024","21006","tests","test_header","TestHeader","","","TC 01.01.10 functionality of the ""My account"" section in the dropdown list","Check the list appears with sections 'My Account', 'My Wish List', 'Sign Out' after clicking the button,        then clicking on 'My Account' redirects to the account page with the header 'My Account' displayed"
"passed","Wed Oct 23 01:41:41 GMT 2024","Wed Oct 23 01:41:43 GMT 2024","2328","tests","test_footer","TestFooter","","","TC 02.01.20 - Check if Orders and Returns link is clickable on each page specified in DATA_1","This test checks if Orders and Returns link is clickable on each page specified in DATA_1"
"passed","Wed Oct 23 01:41:54 GMT 2024","Wed Oct 23 01:41:57 GMT 2024","2333","tests","test_footer","TestFooter","","","TC 02.01.33 - Check Copyright section is present in the DOM tree on each page specified in DATA_1","Checks if Copyright section is present in the DOM tree on each page specified in DATA_1"
"passed","Wed Oct 23 01:37:58 GMT 2024","Wed Oct 23 01:37:58 GMT 2024","341","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_03 Verify presence of First name label and the required asterisk"," Verify presence of First name label and the required asterisk "
