"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 01 01:37:57 GMT 2024","Thu Aug 01 01:37:59 GMT 2024","1459","tests","test_men","TestMenPage","","","TC 14.03.04 Verify the link 'Jackets' is visible and clickable.","Verify that the link 'Jackets' is displayed and clickable"
"passed","Thu Aug 01 01:44:47 GMT 2024","Thu Aug 01 01:44:47 GMT 2024","115","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.16 Verify Forgot Your Password link is present","Verify that the 'Forgot your password?' link is present"
"passed","Thu Aug 01 01:46:27 GMT 2024","Thu Aug 01 01:46:27 GMT 2024","44","tests","test_training","TestMainPage","","","TC 16.01.05 Verify Sidebar panel title Compare Products is visible and contains text 'Compare Products'","Check Sidebar Category title has correct text and is visible"
"passed","Thu Aug 01 01:33:53 GMT 2024","Thu Aug 01 01:33:56 GMT 2024","2599","tests","test_header","TestHeader","","","TC 01.03.08 correctness of the ""Hoodies & Sweatshirts"" link of the ""Women"" section","Check 'Hoodies & Sweatshirts' subsection link click in 'Women' section redirects to the         Hoodies & Sweatshirts-women page and the 'Hoodies & Sweatshirts' header is displayed"
"passed","Thu Aug 01 01:44:34 GMT 2024","Thu Aug 01 01:44:34 GMT 2024","167","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.11 Verify Password field is appropriately labeled","Check if Password field is appropriately labeled "
"passed","Thu Aug 01 01:28:44 GMT 2024","Thu Aug 01 01:28:44 GMT 2024","884","tests","test_footer","TestFooter","","","TC 02.01.12 - Check text of Privacy and Cookie Policy link on each page specified in DATA_1","Checks if text of Privacy and Cookie Policy link matches expected on each page in DATA_1"
"passed","Thu Aug 01 01:32:54 GMT 2024","Thu Aug 01 01:32:56 GMT 2024","2158","tests","test_header","TestHeader","","","TC 01.03.18 correctness of the ""Tops"" link of the ""Men"" section","Check 'Tops' subsection link click in 'Men' section redirects to the Tops-men page and         the 'Tops' header is displayed"
"passed","Thu Aug 01 01:33:45 GMT 2024","Thu Aug 01 01:33:47 GMT 2024","2378","tests","test_header","TestHeader","","","TC 01.03.06 correctness of the ""Tops"" link of the ""Women"" section","Check 'Tops' subsection link click in 'Women' section redirects to the Tops-women page and         the 'Tops' header is displayed"
"passed","Thu Aug 01 01:34:09 GMT 2024","Thu Aug 01 01:34:11 GMT 2024","2419","tests","test_header","TestHeader","","","TC 01.03.12 correctness of the ""Bottoms"" link of the ""Women"" section","Check 'Bottoms' subsection link in 'Women' section click redirects to the Bottoms page and         the 'Bottoms' header is displayed"
"passed","Thu Aug 01 01:45:19 GMT 2024","Thu Aug 01 01:45:21 GMT 2024","1716","tests","test_sign_in","TestLogin","","","TC 03.02.09 Verify login with valid mail containing trailing leading_spaces - Positive","Check Success Login with correct credentials"
"passed","Thu Aug 01 01:36:07 GMT 2024","Thu Aug 01 01:36:08 GMT 2024","851","tests","test_main_page","TestMainPage","","","TC 13.01.25 - Check the display of the sign in block 2 'home-t-shirts' in the Promo Block","This test checks if the sign in info block in section 2 block 2 'home-t-shirts' is correct
            in the Promo Block under header on the main page"
"passed","Thu Aug 01 01:40:49 GMT 2024","Thu Aug 01 01:40:49 GMT 2024","31","tests","test_sale","TestSalePage","","","TC 10.03.02, 10.02.04 - Verify 2 links in Gear Deals section are visible and clickable","Check that two elements in Gear Deals section are displayed and enabled"
"passed","Thu Aug 01 01:44:20 GMT 2024","Thu Aug 01 01:44:20 GMT 2024","41","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.05 Verify Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Thu Aug 01 01:37:36 GMT 2024","Thu Aug 01 01:37:38 GMT 2024","1729","tests","test_main_page","TestMainPage","","","TC 13.02.06 - Check the link in section 2 block 5 'home-eco' in the Promo Block leads to the correct page","Check that link in section 2 block 5 'home-eco' is correct"
"passed","Thu Aug 01 01:46:03 GMT 2024","Thu Aug 01 01:46:05 GMT 2024","1929","tests","test_sign_in","TestFailedLogin","","","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces"
"passed","Thu Aug 01 01:28:39 GMT 2024","Thu Aug 01 01:28:40 GMT 2024","852","tests","test_footer","TestFooter","","","TC 02.01.10 - Check if Privacy and Cookie Policy link is clickable on each page specified in DATA_1","This test checks if Privacy and Cookie Policy link is clickable on each page specified in DATA_1"
"passed","Thu Aug 01 01:46:25 GMT 2024","Thu Aug 01 01:46:25 GMT 2024","74","tests","test_training","TestMainPage","","","TC 16.01.04 Verify Sidebar panel title Video Download contains URL","Check Sidebar Video Download contains URL"
"passed","Thu Aug 01 01:28:09 GMT 2024","Thu Aug 01 01:28:10 GMT 2024","1077","tests","test_footer","TestFooter","","","TC 02.01.02 - Check Footer display on each page specified in DATA_1","Checks if Footer is visible on each page specified in DATA_1"
"passed","Thu Aug 01 01:37:08 GMT 2024","Thu Aug 01 01:37:09 GMT 2024","844","tests","test_main_page","TestMainPage","","","TC 13.01.49 - Check if section 1 is clickable in the Promo Block on the main page","This test checks if section 1 in Promo Block under header is clickable"
"skipped","Thu Aug 01 01:29:19 GMT 2024","Thu Aug 01 01:29:19 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.23 - Check 'Contact us' link is present in the DOM tree on each page specified in DATA_1","Checks if 'Contact us' link is present in the DOM tree on each page specified in DATA_1"
"passed","Thu Aug 01 01:27:09 GMT 2024","Thu Aug 01 01:27:10 GMT 2024","690","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_08 Verify Last name input field highlighting on click"," Verify that Last name input field highlighted when clicked"
"passed","Thu Aug 01 01:30:31 GMT 2024","Thu Aug 01 01:30:32 GMT 2024","1702","tests","test_gear","TestGearPage","","","test_TC_11_01_03","Check that bags link is correct"
"passed","Thu Aug 01 01:36:27 GMT 2024","Thu Aug 01 01:36:28 GMT 2024","960","tests","test_main_page","TestMainPage","","","TC 13.01.32 - Check the display of the info block in block 4 'home-performance' in the Promo Block","This test checks if info block in section 2 block 4 'home-performance' is displayed in the Promo Block
            under header on the Main Page"
"passed","Thu Aug 01 01:38:15 GMT 2024","Thu Aug 01 01:38:16 GMT 2024","734","tests","test_men","TestMenPage","","","TC 14.04.01 Verify the 'BOTTOMS' subhead is displayed","Verify that the subhead 'BOTTOMS' is displayed"
"passed","Thu Aug 01 01:35:06 GMT 2024","Thu Aug 01 01:35:07 GMT 2024","1025","tests","test_main_page","TestMainPage","","","Check the display of the add to wish and add to compare buttons","
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            "
"skipped","Thu Aug 01 01:29:37 GMT 2024","Thu Aug 01 01:29:37 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.41 - Check display of Subscribe Button on each page specified in DATA_1","Checks if Subscribe Button is visible on each page in DATA_1"
"skipped","Thu Aug 01 01:29:37 GMT 2024","Thu Aug 01 01:29:37 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.45 - Check display of text on Subscribe Button on each page specified in DATA_1","Checks if text on Subscribe Button is visible on each page in DATA_1"
"passed","Thu Aug 01 01:33:01 GMT 2024","Thu Aug 01 01:33:04 GMT 2024","3176","tests","test_header","TestHeader","","","TC 01.03.20 correctness of the ""Hoodies & Sweatshirts"" link of the ""Men"" section","Check 'Hoodies & Sweatshirts' subsection link click in 'Men' section redirects to the         Hoodies & Sweatshirts-men page and the 'Hoodies & Sweatshirts' header is displayed"
"passed","Thu Aug 01 01:44:40 GMT 2024","Thu Aug 01 01:44:40 GMT 2024","159","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.13 Verify Password is masked","Check if the entered value is masked in password field"
"passed","Thu Aug 01 01:46:52 GMT 2024","Thu Aug 01 01:46:53 GMT 2024","977","tests","test_women","TestWomenPage","","","TC 12.05.01/02/03/04 Check the Sidebar text is visible","Check if items are visible"
"passed","Thu Aug 01 01:31:05 GMT 2024","Thu Aug 01 01:31:07 GMT 2024","2241","tests","test_header","TestHeader","","","TC 01.02.02 functionality of the ""Search"" field","Check the ""Search"" field is activated and the drop-down list appears with various product"
"passed","Thu Aug 01 01:35:24 GMT 2024","Thu Aug 01 01:35:25 GMT 2024","1043","tests","test_main_page","TestMainPage","","","TC 13.01.06 - Check the display of the info block text in section 1 'home-main' in the Promo Block","This test checks if the info block text in section 1 'home-main' is correct
            in the Promo Block under header on the Main Page"
"passed","Thu Aug 01 01:29:09 GMT 2024","Thu Aug 01 01:29:10 GMT 2024","926","tests","test_footer","TestFooter","","","TC 02.01.19 - Check display of Orders and Returns link on each page specified in DATA_1","Checks if Orders and Returns link is visible on each page in DATA_1"
"passed","Thu Aug 01 01:41:05 GMT 2024","Thu Aug 01 01:41:05 GMT 2024","147","tests","test_sale","TestSalePage","","","TC 10.04.02 - Verify the text in main block - Women's Deals","Check title-text and content-text in main block - Women's Deals"
"skipped","Thu Aug 01 01:38:29 GMT 2024","Thu Aug 01 01:38:29 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.12 Verify that the 'Buy 3 Luma tees' text in the 'Save up to $24!' promo block is visible.","Verify that text-2 in 'Save up to $24!' block correctly displayed"
"passed","Thu Aug 01 01:44:13 GMT 2024","Thu Aug 01 01:44:13 GMT 2024","40","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.02 Verify Registered Customers Heading","Check Registered Customers Heading is present "
"skipped","Thu Aug 01 01:29:37 GMT 2024","Thu Aug 01 01:29:37 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1"
"passed","Thu Aug 01 01:29:05 GMT 2024","Thu Aug 01 01:29:06 GMT 2024","920","tests","test_footer","TestFooter","","","TC 02.01.18 - Check Orders and Returns link is present in the DOM tree on each page specified in DATA_1","Checks if Orders and Returns link is present in the DOM tree on each page specified in DATA_1"
"skipped","Thu Aug 01 01:38:29 GMT 2024","Thu Aug 01 01:38:29 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.25 Verify that the 'Shop Shorts' text is visible.","Verify that text-3 in 'Luma shorts' block correctly displayed"
"passed","Thu Aug 01 01:36:16 GMT 2024","Thu Aug 01 01:36:17 GMT 2024","1033","tests","test_main_page","TestMainPage","","","TC 13.01.28 - Check the display of the title in block 3 'home-erin' in the Promo Block","This test checks if the info block title in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"skipped","Thu Aug 01 01:27:37 GMT 2024","Thu Aug 01 01:27:37 GMT 2024","0","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.01 create an account with correct data"," Verify that customer can Create An Account with correct data"
