"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 23 01:21:58 GMT 2023","Sat Dec 23 01:22:04 GMT 2023","6508","tests","test_header","TestHeader","","","TC 01.03.08 correctness of the ""Hoodies & Sweatshirts"" link of the ""Women"" section","Check 'Hoodies & Sweatshirts' subsection link click in 'Women' section redirects to the         Hoodies & Sweatshirts-women page and the 'Hoodies & Sweatshirts' header is displayed"
"passed","Sat Dec 23 01:23:49 GMT 2023","Sat Dec 23 01:23:50 GMT 2023","1111","tests","test_main_page","TestMainPage","","","TC 13.01.21 - Check the display of an image in block 2 'home-t-shirts' in the Promo Block","This test checks if the image in section 2 block 2 'home-t-shirts' is visible"
"passed","Sat Dec 23 01:12:12 GMT 2023","Sat Dec 23 01:12:13 GMT 2023","1104","tests","test_footer","TestFooter","","","TC 02.01.28 - Check Write for us link is present in the DOM tree on each page specified in DATA_1","Checks if Write for us link is present in the DOM tree on each page specified in DATA_1"
"passed","Sat Dec 23 01:34:40 GMT 2023","Sat Dec 23 01:34:41 GMT 2023","1280","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.24 Verify the Apply Discount Code is displayed","Check that Apply Discount Code is displayed."
"passed","Sat Dec 23 01:25:02 GMT 2023","Sat Dec 23 01:25:03 GMT 2023","1172","tests","test_main_page","TestMainPage","","","TC 13.01.50 - Check if block 1 'home-pants' in section 2 is clickablein the Promo Block on the main page","This test checks if block 1 'home-pants' in section 2 in Promo Block under header is clickable"
"passed","Sat Dec 23 01:21:14 GMT 2023","Sat Dec 23 01:21:16 GMT 2023","2173","tests","test_header","TestHeader","","","TC 01.03.18 correctness of the ""Tops"" link of the ""Men"" section","Check 'Tops' subsection link click in 'Men' section redirects to the Tops-men page and         the 'Tops' header is displayed"
"passed","Sat Dec 23 01:23:32 GMT 2023","Sat Dec 23 01:23:33 GMT 2023","1126","tests","test_main_page","TestMainPage","","","TC 13.01.13 - Check display of block 4 'home-performance' in section 2 in the Promo Block","This test checks if block 4 'home-performance' is displayed in section 2 of Promo Block under header
            on the Main Page"
"passed","Sat Dec 23 01:18:25 GMT 2023","Sat Dec 23 01:18:29 GMT 2023","3172","tests","test_footer","TestFooter","","","TC 02.02.05 - Check Contact Us link in footer leads to the correct page from each page specified in DATA_1","Check that Contact Us link in footer is correct"
"passed","Sat Dec 23 01:09:24 GMT 2023","Sat Dec 23 01:09:24 GMT 2023","680","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_04 Verify First name input field highlighting on label click"," Verify that First name input field highlighted when label is clicked"
"passed","Sat Dec 23 01:26:07 GMT 2023","Sat Dec 23 01:26:08 GMT 2023","1524","tests","test_men","TestMenPage","","","TC 14.04.02 Verify the link 'Pants' is visible and clickable.","Verify that the link 'Pants' is displayed and clickable"
"passed","Sat Dec 23 01:25:53 GMT 2023","Sat Dec 23 01:25:55 GMT 2023","1655","tests","test_men","TestMenPage","","","TC 14.03.06 Verify the link 'Tees' is visible and clickable.","Verify that the link 'Tees' is displayed and clickable"
"passed","Sat Dec 23 01:35:47 GMT 2023","Sat Dec 23 01:35:47 GMT 2023","39","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.14 Verify Sign in button is present",""
"passed","Sat Dec 23 01:38:32 GMT 2023","Sat Dec 23 01:38:33 GMT 2023","1104","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.02 subtitle is displayed text My Wish List","Verify the 'My Wish List' subtitle is visible"
"passed","Sat Dec 23 01:32:00 GMT 2023","Sat Dec 23 01:32:00 GMT 2023","672","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"passed","Sat Dec 23 01:12:49 GMT 2023","Sat Dec 23 01:12:50 GMT 2023","923","tests","test_footer","TestFooter","","","TC 02.01.52 - Check 'Subscribe to our mailing list' link is present in the DOM tree on each page specified in DATA_1","Checks if 'Subscribe to our mailing list' link is present in the DOM tree on each page
        specified in DATA_1"
"passed","Sat Dec 23 01:35:22 GMT 2023","Sat Dec 23 01:35:22 GMT 2023","32","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.04 Verify Email field is present","Check if the Email input field is present"
"passed","Sat Dec 23 01:24:13 GMT 2023","Sat Dec 23 01:24:14 GMT 2023","1131","tests","test_main_page","TestMainPage","","","TC 13.01.30 - Check the display of the sign in block 3 'home-erin' in the Promo Block","This test checks if the sign in info block in section 2 block 3 'home-erin' is correct
            in the Promo Block under header on the main page"
"passed","Sat Dec 23 01:22:46 GMT 2023","Sat Dec 23 01:22:48 GMT 2023","1434","tests","test_main_page","TestMainPage","","","test_tc_06_01_10_check_the_cursor_change_to_cart_button[add_to_wish_list]","This test check the cursor change when hovering over the cart buttons"
"passed","Sat Dec 23 01:19:26 GMT 2023","Sat Dec 23 01:19:28 GMT 2023","1647","tests","test_gear","TestGearPage","","","test_TC_11_01_05","Check that fitness_equipment link is correct"
"passed","Sat Dec 23 01:12:42 GMT 2023","Sat Dec 23 01:12:42 GMT 2023","869","tests","test_footer","TestFooter","","","TC 02.01.36 - Check display of Copyright text on each page specified in DATA_1","Checks if Copyright text is visible on each page in DATA_1"
"passed","Sat Dec 23 01:21:29 GMT 2023","Sat Dec 23 01:21:31 GMT 2023","2849","tests","test_header","TestHeader","","","TC 01.03.22 correctness of the ""Tanks"" link of the ""Men"" section","Check 'Tanks' subsection link click in 'Men' section redirects to the Tanks-men page and         the 'Tanks' header is displayed"
"passed","Sat Dec 23 01:11:03 GMT 2023","Sat Dec 23 01:11:04 GMT 2023","1672","tests","test_footer","TestFooter","","","TC 02.01.08 - Check Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1","Checks if Privacy and Cookie Policy link is present in the DOM tree on each page specified in DATA_1"
"passed","Sat Dec 23 01:13:03 GMT 2023","Sat Dec 23 01:13:04 GMT 2023","923","tests","test_footer","TestFooter","","","TC 02.01.56 - Check text of 'Subscribe to our mailing list' link on each page specified in DATA_1","Checks if text of 'Subscribe to our mailing list' link is correct on each page in DATA_1"
"broken","Sat Dec 23 01:28:48 GMT 2023","Sat Dec 23 01:28:54 GMT 2023","6150","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.29 Verify that the 'Luma tees' text is visible.","Verify that text-1 in 'Luma tees' block correctly displayed"
"passed","Sat Dec 23 01:18:12 GMT 2023","Sat Dec 23 01:18:14 GMT 2023","2029","tests","test_footer","TestFooter","","","TC 02.02.02 - Check Privacy and Cookie Policy link in footer leads to the correct page from each page specified in DATA_1","Check that Privacy and Cookie Policy link in footer is correct"
"passed","Sat Dec 23 01:22:39 GMT 2023","Sat Dec 23 01:22:40 GMT 2023","1442","tests","test_main_page","TestMainPage","","","test_tc_06_01_08_check_btn_add_to_cart_is_visible","This test checks that button Add to Cart is visible on the product card when hover by product"
"passed","Sat Dec 23 01:23:28 GMT 2023","Sat Dec 23 01:23:29 GMT 2023","1141","tests","test_main_page","TestMainPage","","","TC 13.01.11 - Check display of block 2 'home-t-shirts' in section 2 in the Promo Block","This test checks if block 2 'home-t-shirts' is displayed in section 2 of Promo Block under header
             on the Main Page"
"passed","Sat Dec 23 01:10:41 GMT 2023","Sat Dec 23 01:10:42 GMT 2023","1103","tests","test_footer","TestFooter","","","TC 02.01.02 - Check Footer display on each page specified in DATA_1","Checks if Footer is visible on each page specified in DATA_1"
"passed","Sat Dec 23 01:30:10 GMT 2023","Sat Dec 23 01:30:11 GMT 2023","1209","tests","test_promotion_pants","TestPromotionPantsPage","","","test_tc_19_01_02","Checking title of the Style section"
"passed","Sat Dec 23 01:30:12 GMT 2023","Sat Dec 23 01:30:18 GMT 2023","5331","tests","test_reviews_page","TestReviews","","","test_tc_01_15_01_check_that_it_is_possible_to_vote_for_1_star","
        The user is NOT logged in, located in the product card, section ""Reviews""
        1. All required fields are filled with correct data
        2. Pressed 1 star
        3.The ""Submit Review"" button is pressed
        Result: Present in the DOM and visible on the page the message: ""You submitted your review for moderation.""
        This code works when run on Win, Mac, Ubuntu on a real laptop and has the features of working on GitHub Action.
        When interacting with the GitHub Action, it checks not for the text of the ""Success"" message, but for the ""Success"" URL""
        "
"passed","Sat Dec 23 01:36:45 GMT 2023","Sat Dec 23 01:36:48 GMT 2023","2749","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Sat Dec 23 01:12:05 GMT 2023","Sat Dec 23 01:12:06 GMT 2023","1100","tests","test_footer","TestFooter","","","TC 02.01.25 - Check if 'Contact us' link is clickable on each page specified in DATA_1","This test checks if 'Contact us' link is clickable on each page specified in DATA_1"
"passed","Sat Dec 23 01:26:02 GMT 2023","Sat Dec 23 01:26:03 GMT 2023","1786","tests","test_men","TestMenPage","","","TC 14.03.09 Verify the link 'Tanks' redirects to a correct page.","Verify that the link 'Tanks' correctly opens and redirects to a new webpage,         the header 'Tanks' is displayed"
"passed","Sat Dec 23 01:20:37 GMT 2023","Sat Dec 23 01:20:39 GMT 2023","1594","tests","test_header","TestHeader","","","TC 01.03.15 display and interactivity of the ""Men"" section","Check the 'Tops' & 'Bottoms' subsections in 'Men' section is displayed"
"broken","Sat Dec 23 01:26:34 GMT 2023","Sat Dec 23 01:26:40 GMT 2023","6155","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.11 Verify that the 'Save up to $24!' text in the 'Save up to $24!' promo block is visible.","Verify that text-1 in 'Save up to $24!' block correctly displayed"
"passed","Sat Dec 23 01:12:38 GMT 2023","Sat Dec 23 01:12:39 GMT 2023","1082","tests","test_footer","TestFooter","","","TC 02.01.35 - Check Copyright text is present in the DOM tree on each page specified in DATA_1","Checks if Copyright text is present in the DOM tree on each page specified in DATA_1"
"passed","Sat Dec 23 01:10:20 GMT 2023","Sat Dec 23 01:10:21 GMT 2023","464","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.07 create an account with incorrect confirm password"," Verify that customer can't Create An Account with incorrect confirm password"
"passed","Sat Dec 23 01:12:33 GMT 2023","Sat Dec 23 01:12:34 GMT 2023","1062","tests","test_footer","TestFooter","","","TC 02.01.34 - Check display of Copyright section on each page specified in DATA_1","Checks if Copyright section is visible on each page in DATA_1"
"passed","Sat Dec 23 01:09:33 GMT 2023","Sat Dec 23 01:09:33 GMT 2023","641","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_07 Verify Last name input field highlighting on label click"," Verify that Last name input field highlighted when label is clicked"
"passed","Sat Dec 23 01:22:56 GMT 2023","Sat Dec 23 01:22:58 GMT 2023","1495","tests","test_main_page","TestMainPage","","","Check the display of the add to wish and add to compare buttons","
            This test will check that the add to wishlist and add to compare buttons are visible on the screen
            "
"broken","Sat Dec 23 01:29:24 GMT 2023","Sat Dec 23 01:29:31 GMT 2023","6129","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.34 Verify the visibility of the image in the 'Luma hoodies' promo block.","Verify that the image in the block 'Luma hoodies' is displayed on the Men page"
"passed","Sat Dec 23 01:10:59 GMT 2023","Sat Dec 23 01:11:00 GMT 2023","1106","tests","test_footer","TestFooter","","","TC 02.01.07 - Check text of Search Terms link on each page specified in DATA_1","Checks if text of Search Terms link is correct on each page in DATA_1"
"passed","Sat Dec 23 01:21:10 GMT 2023","Sat Dec 23 01:21:13 GMT 2023","3076","tests","test_header","TestHeader","","","TC 01.01.09 functionality of the dropdown list button","Check the display of the dropdown list after clicking the button if the user is authorized"
"broken","Sat Dec 23 01:28:33 GMT 2023","Sat Dec 23 01:28:39 GMT 2023","6328","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.27 Verify the visibility of 'Luma tees' promo block.","Verify that the block 'Luma tees' is displayed on the Men page"
"passed","Sat Dec 23 01:32:27 GMT 2023","Sat Dec 23 01:32:27 GMT 2023","38","tests","test_sale","TestSalePage","","","TC 10.04.07 - Verify that the Gear Deals contains an image","Check img existence of Gear Deals section"
"passed","Sat Dec 23 01:24:47 GMT 2023","Sat Dec 23 01:24:48 GMT 2023","1089","tests","test_main_page","TestMainPage","","","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","This test checks if section 2 in the Promo Block is present in the DOM tree on the main page"
"passed","Sat Dec 23 01:31:30 GMT 2023","Sat Dec 23 01:31:30 GMT 2023","686","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Sat Dec 23 01:22:37 GMT 2023","Sat Dec 23 01:22:38 GMT 2023","1111","tests","test_main_page","TestMainPage","","","test_check_card_rating","This test checks that if a product has a review, then the product card has a rating"
"passed","Sat Dec 23 01:38:30 GMT 2023","Sat Dec 23 01:38:31 GMT 2023","1066","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.01 subtitle is displayed text compare products","Verify the 'Compare Products' subtitle is visible"
"passed","Sat Dec 23 01:22:51 GMT 2023","Sat Dec 23 01:22:53 GMT 2023","1428","tests","test_main_page","TestMainPage","","","test_tc_06_01_12_the_color_change_my_wish_and_add_to_compare_button[add_to_wish_list]","This test checks the color change of the add to wishlist button and add to compare button on hover"
"passed","Sat Dec 23 01:32:02 GMT 2023","Sat Dec 23 01:32:03 GMT 2023","665","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"passed","Sat Dec 23 01:23:21 GMT 2023","Sat Dec 23 01:23:22 GMT 2023","1137","tests","test_main_page","TestMainPage","","","TC 13.01.07 - Check the display of the info block title in section 1 'home-main' in the Promo Block","This test checks if the info block title in section 1 'home-main' is correct
            in the Promo Block under header on the Main Page"
"passed","Sat Dec 23 01:20:19 GMT 2023","Sat Dec 23 01:20:21 GMT 2023","1678","tests","test_header","TestHeader","","","TC 01.03.02 correctly redirected the_link ""What is New""","Verify the link 'What's new' redirected to the page and the 'What's new' header is displayed"
"broken","Sat Dec 23 01:29:32 GMT 2023","Sat Dec 23 01:29:38 GMT 2023","6201","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.35 Verify that the 'Luma hoodies' text is visible.","Verify that text-1 in 'Luma hoodies' block correctly displayed"
"passed","Sat Dec 23 01:11:33 GMT 2023","Sat Dec 23 01:11:34 GMT 2023","1033","tests","test_footer","TestFooter","","","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","Checks if text of Advanced Search link is correct on each page in DATA_1"
"passed","Sat Dec 23 01:20:43 GMT 2023","Sat Dec 23 01:20:45 GMT 2023","2032","tests","test_header","TestHeader","","","TC 01.03.29 correctly redirected the link ""Gear - Bags""","Verify the link 'Bags' redirected to the page and the 'Bags' header is displayed"
