"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 28 01:46:09 GMT 2024","Sat Sep 28 01:46:11 GMT 2024","2079","tests","test_main_page","TestMainPage","","","TC 13.02.04 - Check the link in section 2 block 3 'home-erin' in the Promo Block leads to the correct page","Check that link in section 2 block 3 'home-erin' is correct"
"skipped","Sat Sep 28 01:39:04 GMT 2024","Sat Sep 28 01:39:04 GMT 2024","0","tests","test_footer","TestFooter","","","TC 02.01.49 - Check placeholder in Subscribe Email Field is present in the DOM tree on each page specified in DATA_1","Checks if placeholder in Email field is present in the DOM tree on each page specified in DATA_1"
"skipped","Sat Sep 28 01:47:03 GMT 2024","Sat Sep 28 01:47:03 GMT 2024","0","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.34 Verify the visibility of the image in the 'Luma hoodies' promo block.","Verify that the image in the block 'Luma hoodies' is displayed on the Men page"
"passed","Sat Sep 28 01:44:28 GMT 2024","Sat Sep 28 01:44:29 GMT 2024","642","tests","test_main_page","TestMainPage","","","TC 13.01.12 - Check display of block 3 'home-erin' in section 2 in the Promo Block","This test checks if block 3 'home-erin' is displayed in section 2 of Promo Block under header
            on the Main Page"
"passed","Sat Sep 28 01:39:50 GMT 2024","Sat Sep 28 01:39:51 GMT 2024","565","tests","test_gear","TestGearPage","","","test_tc_11_01_04","Check that fitness_equipment is displayed and enabled"
"passed","Sat Sep 28 01:45:45 GMT 2024","Sat Sep 28 01:45:46 GMT 2024","721","tests","test_main_page","TestMainPage","","","TC 13.01.47 - Check block 4 'home-performance' in section 2 of the Promo Block is present in the DOM tree","This test checks if block 4 'home-performance' in section 2 in the Promo Block is present
            in the DOM tree on the main page"
"passed","Sat Sep 28 01:53:45 GMT 2024","Sat Sep 28 01:53:46 GMT 2024","1138","tests","test_sign_in","TestFailedLogin","","","TC 03.02.01 to 03_02_10 Verify Failed Login, no error validation","Check Success and Failed Login, no error validation"
"passed","Sat Sep 28 01:37:57 GMT 2024","Sat Sep 28 01:37:58 GMT 2024","749","tests","test_footer","TestFooter","","","TC 02.01.05 - Check if Search Terms link is clickable on each page specified in DATA_1","This test checks if Search Terms link is clickable on each page specified in DATA_1"
"passed","Sat Sep 28 01:44:04 GMT 2024","Sat Sep 28 01:44:07 GMT 2024","2829","tests","test_main_page","TestMainPage","","","Check the transition to the page my wish after clicking on the button. User is not authorized","
            This test will check that after clicking on the add to wishlist button,
            you are redirected to the My Wishlist page
            User is not authorized
            "
"passed","Sat Sep 28 01:43:41 GMT 2024","Sat Sep 28 01:43:42 GMT 2024","1092","tests","test_main_page","TestMainPage","","","test_tc_06_01_08_check_btn_add_to_cart_is_visible","This test checks that button Add to Cart is visible on the product card when hover by product"
"passed","Sat Sep 28 01:46:57 GMT 2024","Sat Sep 28 01:46:58 GMT 2024","1263","tests","test_men","TestMenPage","","","TC 14.04.04 Verify the link 'Shorts' is visible and clickable.","Verify that the link 'Shorts' is displayed and clickable"
"passed","Sat Sep 28 01:53:11 GMT 2024","Sat Sep 28 01:53:11 GMT 2024","120","tests","test_sign_in","TestNewCustomers","","","TC 03.01.20 Verify New Customers note","Check if Note is present under New Customers Heading"
"passed","Sat Sep 28 01:51:45 GMT 2024","Sat Sep 28 01:51:45 GMT 2024","212","tests","test_shopping_cart","TestShoppingCartFull","","","test_tc_07_02_02_Verify_table_headers_in_item_cart_are_visible[t_header3]","Check that table headers in item cart are visible"
"passed","Sat Sep 28 01:49:07 GMT 2024","Sat Sep 28 01:49:08 GMT 2024","1379","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"passed","Sat Sep 28 01:44:38 GMT 2024","Sat Sep 28 01:44:38 GMT 2024","608","tests","test_main_page","TestMainPage","","","TC 13.01.17 - Check the display of the info block in block 1 'home-pants' in the Promo Block","This test checks if info block in section 2 block 1 'home-pants' is displayed"
"passed","Sat Sep 28 01:45:38 GMT 2024","Sat Sep 28 01:45:38 GMT 2024","651","tests","test_main_page","TestMainPage","","","TC 13.01.43 - Check section 2 in the Promo Block is present in the DOM tree","This test checks if section 2 in the Promo Block is present in the DOM tree on the main page"
"passed","Sat Sep 28 01:48:59 GMT 2024","Sat Sep 28 01:49:00 GMT 2024","775","tests","test_sale","TestSalePage","","","TC 10.02.03, 10.02.05, 10.02.07, 10.02.09, 10.02.11 - Verify 5 links in Men's Deals open the correct pages","Check that five links in Men's Deals section lead to the correct pages after click"
"skipped","Sat Sep 28 01:39:38 GMT 2024","Sat Sep 28 01:39:38 GMT 2024","0","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.10 Verify FYP captcha input field is correct format and clickable","Check if the captcha input is of correct format (input-text) and clickable"
"passed","Sat Sep 28 01:39:11 GMT 2024","Sat Sep 28 01:39:12 GMT 2024","1372","tests","test_footer","TestFooter","","","TC 02.02.03 - Check Advanced Search link in footer leads to the correct page from each page specified in DATA_1","Check that Advanced Search link in footer is correct"
"passed","Sat Sep 28 01:48:40 GMT 2024","Sat Sep 28 01:48:41 GMT 2024","678","tests","test_sale","TestSalePage","","","TC 10.01.03, 10.01.05, 10.01.07, 10.01.09, 10.01.11, 10.01.13 - Verify 6 links in Women's Deals open the correct pages","Check that six links in Women's Deals section lead to the correct pages after click"
"passed","Sat Sep 28 01:38:30 GMT 2024","Sat Sep 28 01:38:31 GMT 2024","726","tests","test_footer","TestFooter","","","TC 02.01.17 - Check text of Advanced Search link on each page specified in DATA_1","Checks if text of Advanced Search link is correct on each page in DATA_1"
"passed","Sat Sep 28 01:52:46 GMT 2024","Sat Sep 28 01:52:47 GMT 2024","107","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.09 Verify Password field is present","Check if the password input field is present"
"passed","Sat Sep 28 01:44:10 GMT 2024","Sat Sep 28 01:44:11 GMT 2024","707","tests","test_main_page","TestMainPage","","","TC 13.01.01 - Check the display of the Promo Block under header on the Main Page","This test checks if Promo Block under header is displayed on the Main Page"
"passed","Sat Sep 28 01:52:35 GMT 2024","Sat Sep 28 01:52:35 GMT 2024","94","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.04 Verify Email field is present","Check if the Email input field is present"
"passed","Sat Sep 28 01:46:44 GMT 2024","Sat Sep 28 01:46:45 GMT 2024","1154","tests","test_men","TestMenPage","","","TC 14.03.08 Verify the link 'Tanks' is visible and clickable.","Verify that the link 'Tanks' is displayed and clickable"
