"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 19 01:30:39 GMT 2023","Thu Oct 19 01:30:40 GMT 2023","1231","tests","test_men","TestMenPage","","","TC 14.02.04 Verify the link 'Bottoms' is visible and clickable.",""
"passed","Thu Oct 19 01:12:50 GMT 2023","Thu Oct 19 01:12:51 GMT 2023","899","tests","test_footer","TestFooter","","","TC 02.01.28 - Check Write for us link is present in the DOM tree on each page specified in DATA_1","Checks if Write for us link is present in the DOM tree on each page specified in DATA_1"
"skipped","Thu Oct 19 01:40:08 GMT 2023","Thu Oct 19 01:40:08 GMT 2023","0","tests","test_sign_in","TestFailedLogin","","","TC 03.02.02 to 03_02_10 Verify Error on Failed Login with invalid credentials","Check error on Failed Login with invalid credentials, case-sensitive password and password with spaces"
"passed","Thu Oct 19 01:37:15 GMT 2023","Thu Oct 19 01:37:29 GMT 2023","14167","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.23 Verify Order Total in Summury displayed correctly.","Verify Order Total in Summary: Order Total = Subtotal - Discount + Tax and displayed correctly."
"passed","Thu Oct 19 01:32:09 GMT 2023","Thu Oct 19 01:32:10 GMT 2023","1240","tests","test_men","TestMenPagePromoBlock","","","TC 14.06.24 Verify that the 'Cool it now' text is visible.","Verify that text-2 in 'Luma shorts' block correctly displayed"
"passed","Thu Oct 19 01:39:26 GMT 2023","Thu Oct 19 01:39:26 GMT 2023","260","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.14 Verify Sign in button is present",""
"passed","Thu Oct 19 01:14:57 GMT 2023","Thu Oct 19 01:14:57 GMT 2023","216","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.04 Verify FYP Email field is correct format and clickable","Check if the Email input is of correct format (input-text) and clickable"
"passed","Thu Oct 19 01:26:30 GMT 2023","Thu Oct 19 01:26:32 GMT 2023","2053","tests","test_header","TestHeader","","","TC 01.03.11 display and interactivity of the ""Bottoms"" section of the ""Women"" section","Check the 'Bottoms' subsection in 'Women' section is displayed and the 'Pants' and 'Shorts'         subsections is displayed"
"passed","Thu Oct 19 01:29:51 GMT 2023","Thu Oct 19 01:29:52 GMT 2023","903","tests","test_main_page","TestMainPage","","","TC 13.01.45 - Check block 2 'home-t-shirts' in section 2 of the Promo Block is present in the DOM tree","This test checks if block 2 'home-t-shirts' in section 2 in the Promo Block is present
            in the DOM tree on the main page"
"passed","Thu Oct 19 01:30:54 GMT 2023","Thu Oct 19 01:30:56 GMT 2023","1749","tests","test_men","TestMenPage","","","TC 14.03.04 Verify the link 'Jackets' is visible and clickable.","Verify that the link 'Jackets' is displayed and clickable"
