"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 20 01:15:36 GMT 2023","Wed Dec 20 01:15:40 GMT 2023","4876","tests","test_footer","TestFooter","","","TC 02.01.54 - Check if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1","This test checks if 'Subscribe to our mailing list' link is clickable on each page specified in DATA_1"
"passed","Wed Dec 20 01:48:08 GMT 2023","Wed Dec 20 01:48:18 GMT 2023","10369","tests","test_main_page","TestMainPage","","","TC 13.01.38 - Check the display of the title in block 5 'home-eco' in the Promo Block","This test checks if the info block title in section 2 block 5 'home-eco' is correct
            in the Promo Block under header on the main page"
"passed","Wed Dec 20 02:11:15 GMT 2023","Wed Dec 20 02:11:15 GMT 2023","40","tests","test_sale","TestSalePage","","","TC 10.01.02, 10.01.04, 10.01.06, 10.01.08, 10.01.10, 10.01.12 - Verify 6 links in Women's Deals section are visible and clickable","Check that six elements in Women's Deals section are displayed and enabled"
"broken","Wed Dec 20 02:19:37 GMT 2023","Wed Dec 20 02:19:37 GMT 2023","0","tests","test_shopping_cart","TestShoppingCartFull","","","tc 07.02.03 Verify that quantity field is displayed and clickable","Check that quantity field is displayed and clickable."
"passed","Wed Dec 20 01:16:02 GMT 2023","Wed Dec 20 01:16:22 GMT 2023","19925","tests","test_footer","TestFooter","","","TC 02.02.01 - Check Search Terms link in footer leads to the correct page from each page specified in DATA_1","Check that Search Terms link in footer is correct"
"passed","Wed Dec 20 02:15:08 GMT 2023","Wed Dec 20 02:15:08 GMT 2023","31","tests","test_sale","TestSalePage","","","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","Check that five elements in Men's Deals section are displayed and enabled"
"passed","Wed Dec 20 02:25:41 GMT 2023","Wed Dec 20 02:25:42 GMT 2023","204","tests","test_sign_in","TestRegisteredCustomers","","","TC 03.01.18 Verify Email field for correct email format","Check error message for incorrect email format in email field"
"passed","Wed Dec 20 01:01:16 GMT 2023","Wed Dec 20 01:01:16 GMT 2023","163","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_06"," Verify presence of Last name label and the required asterisk "
"passed","Wed Dec 20 01:08:07 GMT 2023","Wed Dec 20 01:08:11 GMT 2023","3864","tests","test_footer","TestFooter","","","TC 02.01.14 - Check display of Advanced Search link on each page specified in DATA_1","Checks if Advanced Search link is visible on each page in DATA_1"
"passed","Wed Dec 20 01:08:22 GMT 2023","Wed Dec 20 01:08:27 GMT 2023","5902","tests","test_footer","TestFooter","","","TC 02.01.15 - Check if Advanced Search link is clickable on each page specified in DATA_1","This test checks if Advanced Search link is clickable on each page specified in DATA_1"
"passed","Wed Dec 20 01:34:55 GMT 2023","Wed Dec 20 01:35:11 GMT 2023","16042","tests","test_header","TestHeader","","","TC 01.03.19 correctness of the ""Jackets"" link of the ""Men"" section","Check 'Jackets' subsection link click in 'Men' section redirects to the Jackets-men page and         the 'Jackets' header is displayed"
"passed","Wed Dec 20 02:25:58 GMT 2023","Wed Dec 20 02:25:58 GMT 2023","43","tests","test_sign_in","TestNewCustomers","","","TC 03.01.22 Verify Create an Account button link","Check if 'Create an Account' button has correct link and is clickable"
"broken","Wed Dec 20 01:04:30 GMT 2023","Wed Dec 20 01:04:35 GMT 2023","5091","tests","test_create_an_account","TestCreateAnAccount","","","test 04.02.05 create an account with empty password"," Verify that customer can't Create An Account with empty password"
"skipped","Wed Dec 20 01:15:16 GMT 2023","Wed Dec 20 01:15:16 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.44 - Check text on Subscribe Button is present in the DOM tree on each page specified in DATA_1","Checks if text on Subscribe Button is present in the DOM tree on each page specified in DATA_1"
