"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 15 01:40:58 GMT 2023","Sun Oct 15 01:41:04 GMT 2023","5305","tests","test_header","TestHeader","","","TC 01.02.01 display and interactivity of the ""Search"" field","Check the ""Search"" field is activated with a vertical flashing symbol ""|"" and highlighted"
"broken","Sun Oct 15 01:28:32 GMT 2023","Sun Oct 15 01:28:38 GMT 2023","5142","tests","test_forgot_your_password","TestForgotYourPassword","","","TC 17.01.07 Verify displayed email matches the entered email in FYP Email field","Check if the displayed email matches the entered email in Email field"
"passed","Sun Oct 15 01:50:17 GMT 2023","Sun Oct 15 01:50:19 GMT 2023","2155","tests","test_men","TestMenPage","","","TC 14.03.02 Verify the link 'Hoodies&Sweatshirts' is visible and clickable.","Verify that the link 'Hoodies&Sweatshirts' is displayed and clickable"
"broken","Sun Oct 15 01:27:19 GMT 2023","Sun Oct 15 01:27:25 GMT 2023","5280","tests","test_footer","TestFooter","","","TC 02.02.06 - Check Write for us link in footer leads to the correct page from each page specified in DATA_1","Check that Write for us link in footer is correct"
"broken","Sun Oct 15 01:40:25 GMT 2023","Sun Oct 15 01:40:30 GMT 2023","5293","tests","test_header","TestHeader","","","TC 01.02.04 display and interactivity of the logo","Check that the cursor changes to a 'hand' indicating the logo is a clickable element,         and that clicking on it causes the page to reload and redirect to the main page"
"broken","Sun Oct 15 01:14:25 GMT 2023","Sun Oct 15 01:14:30 GMT 2023","5291","tests","test_create_an_account","TestCreateAnAccount","","","TC 04_01_01 Verify Create An Account Page h1 Header"," Verify that the Create An Account page heading is present. "
"broken","Sun Oct 15 01:42:54 GMT 2023","Sun Oct 15 01:42:59 GMT 2023","5302","tests","test_header","TestHeader","","","TC 01.03.30 correctly redirected the link ""Gear - Fitness Equipment""","Verify the link 'Fitness Equipment' redirected to the page and the 'Fitness Equipment' header is displayed"
"passed","Sun Oct 15 02:01:14 GMT 2023","Sun Oct 15 02:01:15 GMT 2023","1172","tests","test_training_video_download","TestTrainingVideoDownload","","","TC 18.01.02 subtitle is displayed text My Wish List","Verify the 'My Wish List' subtitle is visible"
"broken","Sun Oct 15 01:44:02 GMT 2023","Sun Oct 15 01:44:07 GMT 2023","5368","tests","test_header","TestHeader","","","TC 01.03.20 correctness of the ""Hoodies & Sweatshirts"" link of the ""Men"" section","Check 'Hoodies & Sweatshirts' subsection link click in 'Men' section redirects to the         Hoodies & Sweatshirts-men page and the 'Hoodies & Sweatshirts' header is displayed"
"passed","Sun Oct 15 01:54:39 GMT 2023","Sun Oct 15 01:54:39 GMT 2023","59","tests","test_sale","TestSalePage","","","TC 10.02.02, 10.02.04, 10.02.06, 10.02.08, 10.02.10 - Verify 5 links in Men's Deals section are visible and clickable","Check that five elements in Men's Deals section are displayed and enabled"
"skipped","Sun Oct 15 01:25:28 GMT 2023","Sun Oct 15 01:25:28 GMT 2023","0","tests","test_footer","TestFooter","","","TC 02.01.47 - Check Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1","Checks if Email field in Subscribe section is present in the DOM tree on each page specified in DATA_1"
"passed","Sun Oct 15 02:00:05 GMT 2023","Sun Oct 15 02:00:05 GMT 2023","106","tests","test_sign_in","TestNewCustomers","","","TC 03.01.21 Verify presence of Create an Account button ","Check if 'Create an Account' button is present"
"broken","Sun Oct 15 01:26:59 GMT 2023","Sun Oct 15 01:27:04 GMT 2023","5284","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
"broken","Sun Oct 15 01:26:53 GMT 2023","Sun Oct 15 01:26:58 GMT 2023","5281","tests","test_footer","TestFooter","","","TC 02.02.04 - Check Orders and Returns link in footer leads to the correct page from each page specified in DATA_1","Check that Orders and Returns link in footer is correct"
